id,date_uploaded,uploaded_by,tags,data_source_id,duplicate,citation_status,fulltext_status,data_extraction_status,date_screened_t&a,t&a_screened_by,t&a_status,t&a_exclusion_reasons,type_of_work,title,journal_name,abstract,publication_year,publication_month,authors,keywords,type_of_reference,volume,issue_number,doi,issn,publisher,language,other_fields
3743059,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:27:51.863978Z,4100,excluded,{Population},,Detection of gaps in the spatial coverage of coral reef monitoring projects in the US Caribbean and Gulf of Mexico,,"As part of the US Coral Reef Task Force's National Program to Map, Assess, Inventory, and Monitor US Coral Reef Ecosystems, a comprehensive survey of projects/programs monitoring coral reef ecosystems and related habitats (i.e., seagrass beds and mangroves) in the US Caribbean and Pacific was undertaken. Information was gathered on a total of 296 monitoring and assessment projects conducted since 1990 in the US Caribbean and the Gulf of Mexico. Substantial gaps in monitoring coverage of US coral reef ecosystems were revealed through geographic information system (GIS) analysis of survey metadata. Although southern Florida contains approximately two-thirds of all marine monitoring projects found in the US Caribbean and Gulf of Mexico, we were unable to identify any ongoing projects that monitor coral reefs along Florida's western coast and off of the Florida Middle Grounds. Additionally, Florida is covered by approximately 1 900 km(2) of mangroves, yet there were only four ongoing projects that monitor this ecosystem, leaving gaps in coverage in the Lower and Middle Keys and along the eastern and western coasts. The Flower Garden Banks National Marine Sanctuary, located offshore of the Texas/Louisiana border, has an integral long-term monitoring program, but lacks a monitoring project that gathers long-term, quantitative data on reef fish abundance and certain water quality parameters. Numerous coral reef monitoring projects in Puerto Rico arc concentrated on the island's southwestern coast surrounding La Parguera, while far fewer monitoring projects are conducted along the northern and southeastern coasts and around Vieques Island. In the US Virgin Islands, the paucity of monitoring projects in large areas of St. Croix and St. Thomas contrasts with monitoring activity in three marine protected areas (MPAs), where 66{\%} of the US Virgin Islands' coral reef monitoring sites were found. Only a series of assessments have been conducted at Navassa, a small, uninhabited island located 55 km west of Haiti and 137 km northeast of Jamaica. In order to better understand changes in coral reef communities and to produce a series of biennial reports on the status of US coral reef ecosystems, the National Oceanic and Atmospheric Administration (NOAA) is developing a national coral reef monitoring network. This network has already begun to fill some of these gaps in monitoring coverage through issuing cooperative grants to states and territories to build long-term monitoring capacity.",2003,,{NA},{NA},Journal Article,51,,NA,0034-7744,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""127"", ""end_page"": ""140"", ""primary_date"": ""2003-01-01 00:00:00"", ""primary_title"": ""Detection of gaps in the spatial coverage of coral reef monitoring projects in the US Caribbean and Gulf of Mexico"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743093,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:52:14.552939Z,4100,excluded,{Population},,Sustainable water management - perspectives for tourism development in north-eastern Morocco,,"The objective of this article is to evaluate the regional development risk for the luxury tourism sector in Saidia, north-eastern Morocco. The study aims to provide input for tourism-related water management and governance. Based on a thematic literature review from different disciplinary angles key pressures for regional water resources are categorized. The identified key problems and pressures related to the critical regional water situation are contrasted with Moroccan tourism policy strategies which emphasize a sustainable pathway of regional tourism. Further, the state of practical implementation of sustainability principles in the hotel management standards were assessed. The opposing perspectives of science and policy on prospects and problems provide the basis for a destination-specific SWOT analysis to assess and discuss risks and opportunities of current tourism development. Core strategies and related measures are derived to provide impulses for sustainable water management and governance and as a support for concrete policy implementation. (C) 2015 Elsevier Ltd. All rights reserved.",2015,,"{""Kropp, Juergen P"",""Tekken, Vera""}",,journal,16,,10.1016/j.tmp.2015.09.001,,,,"{""url"": ""to"", ""pages"": ""325"", ""end_page"": ""334"", ""primary_date"": ""2015-01-01 00:00:00"", ""primary_title"": ""Sustainable water management - perspectives for tourism development in north-eastern Morocco"", ""primary_authors"": ""('Kropp, Juergen P', 'Tekken, Vera')""}"
3743089,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T05:09:26.893845Z,4100,excluded,{Population},,Information Resources for Coastal Bird Conservation and Project Planning,,"Large civil engineering projects, such as beach nourishment and dredging of navigational channels, are widespread along the coastlines and large interior rivers of the United States. The biological effects of these projects, and specifically the effects of these projects on bird populations, are complex and vary among regions and ecosystems. In many cases, the biological effects of these projects are only partially understood and the literature on this topic is either poorly developed or hard to find. The results of many important studies are often summarized in agency reports that are not indexed by academic or web-driven search engines. Therefore, high-quality information on the biological impacts of projects that would be useful to planning, project design, and consultations is often difficult to access.",2006,,{NA},{NA},Book,NA,,NA,NA,"U.S. Army Engineer and Development Center, [URL:http://el.erdc.usace.army.mil/products.cfm?Topic=tec",NA,"{""url"": ""https://login.proxy.lib.duke.edu/login?url=https://search.proquest.com/docview/20055200?accountid=10598 http://pm6mt7vg3j.search.serialssolutions.com?ctx%7B%5C_%7Dver=Z39.88-2004%7B%5C&%7Dctx%7B%5C_%7Denc=info:ofi/enc:UTF-8%7B%5C&%7Drfr%7B%5C_%7Did=info:s"", ""pages"": ""1"", ""end_page"": ""60"", ""primary_date"": ""2006-01-01 00:00:00"", ""primary_title"": ""Information Resources for Coastal Bird Conservation and Project Planning"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743088,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T05:10:09.003284Z,4100,excluded,{Population},,pH variability and CO sub(2) induced acidification in the North Sea,,"A coupled carbonate system-marine ecosystem-hydrodynamic model is used to simulate the temporal and spatial variability in pH across the southern North Sea as it relates to the environmental and biological processes affecting CO sub(2), namely, photosynthesis and respiration, riverine boundary conditions and atmospheric CO sub(2) concentrations. Annual pH ranges are found to vary from 1.0 in areas influenced by riverine signals, consistent with observations and previous studies. It is shown that benthic, as well as pelagic, activity is an important factor in this variability. The acidification of the region due to increased fluxes of atmospheric CO sub(2) into the marine system is calculated and shown to exceed, on average, 0.1 pH units over the next 50 years and result in a total acidification of 0.5 pH units below pre-industrial levels at atmospheric CO sub(2) concentrations of 1000 ppm. The potential for measurable changes in biogeochemistry are demonstrated by simulating the observed inhibition of pelagic nitrification with decreasing pH. However, we conclude that there is a lack of knowledge of how acidification might affect the complex interaction of processes that govern marine biogeochemical cycles and a consequent need for further research and observations.",2007,,{NA},{NA},Journal Article,64,,http://dx.doi.org/10.1016/j.jmarsys.2006.03.016,None,NA,NA,"{""url"": ""https://login.proxy.lib.duke.edu/login?url=https://search.proquest.com/docview/20994437?accountid=10598 http://pm6mt7vg3j.search.serialssolutions.com/directLink?%7B%5C&%7Datitle=pH+variability+and+CO+sub%7B%5C%25%7D282%7B%5C%25%7D29+induced+acidification+"", ""pages"": ""229"", ""end_page"": ""241"", ""primary_date"": ""2007-01-01 00:00:00"", ""primary_title"": ""pH variability and CO sub(2) induced acidification in the North Sea"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743094,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T05:16:23.047904Z,4100,excluded,{Population},,The end of scarcity? Water desalination as the new cornucopia for Mediterranean Spain,,"In this paper we explore the new orientation taken by Spanish water policy since the beginning of the 21st century and very specifically the shift towards desalination as an alternative to other water supply options such as river regulation or inter-basin water transfers. Desalination has been seen as the cure for everything that dams and inter-basin water transfers were unable to solve, including droughts, scarcities, social conflicts, environmental impacts, and political rivalries among the different Spanish regions. Desalination also means a new and powerful element in water planning and management that could provide water for the continuous expansion of the urban and tourist growth machine in Mediterranean Spain and thus relax possible water constraints on this growth. However, by 2012 most new desalination plants along the Mediterranean coast remained almost idle. Focusing on the case of the Mancomunidad de los Canales del Taibillla in South-eastern Spain, our aim is to develop a critical, integrated and reflexive perspective on the use of desalination as a source of water for urban and regional growth. (C) 2014 Elsevier B.V. All rights reserved.",2014,,{NA},{NA},Journal Article,519,,10.1016/j.jhydrol.2014.04.023,0022-1694,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""2642"", ""end_page"": ""2651"", ""primary_date"": ""2014-01-01 00:00:00"", ""primary_title"": ""The end of scarcity? Water desalination as the new cornucopia for Mediterranean Spain"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743090,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T05:19:51.032696Z,4100,excluded,{Population},,"LAKE VATTERN, SWEDEN - A 20-YEAR PERSPECTIVE",,NA,1989,,{NA},{NA},Journal Article,18,,NA,0044-7447,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""208"", ""end_page"": ""215"", ""primary_date"": ""1989-01-01 00:00:00"", ""primary_title"": ""LAKE VATTERN, SWEDEN - A 20-YEAR PERSPECTIVE"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743096,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T03:54:27.720751Z,4100,excluded,{Population},,Seagrass bed restoration by fishermen at Hinase in Japan,,"Habitat rehabilitation which is very important for fishery resources enhancement should be conducted following the community-based management and ecosystem-based management. In Japan, the Satoumi concept is introduced as one of integrated coastal management concepts for habitat rehabilitation. Fishermen at Hinase Fishermen Union in Japan began the eelgrass bed restoration activity in 1985, when the area of eelgrass bed decreased to 80 ha from 590 ha in 1945, and have continued such activity until now. The area of eelgrass bed recovered 200 ha and fish catch by set net also recovered in 2011. The fishers' group began the oyster culture in the same fishery ground around 1985. Together with the expansion of eelgrass bed, the harvest of oysters had increased because the eelgrass bed and oyster culture have the win-win relation, that is, the oyster culture helps the expansion of eelgrass bed by the assimilation of detritus and increase sun light transmittance depth, and the eelgrass bed helped decrease the mortality of cultured oysters in summer by lowering water temperature in the water column. Moreover the Hinase Fishermen Union plans to establish a fish farm by combining eelgrass bed, oyster culture in rafts and artificial reefs arrangement, that is, the spawned local fish grows in the designated farming area using eelgrass bed, oyster raft and artificial reef, resulting in increased fish harvest.",2016,,{NA},{NA},Book,NA,,NA,NA,"Training Department, Southeast Asian Fisheries Development Center, Samutprakan (Thailand)",NA,"{""url"": ""https://login.proxy.lib.duke.edu/login?url=https://search.proquest.com/docview/1808729003?accountid=10598 http://pm6mt7vg3j.search.serialssolutions.com?ctx%7B%5C_%7Dver=Z39.88-2004%7B%5C&%7Dctx%7B%5C_%7Denc=info:ofi/enc:UTF-8%7B%5C&%7Drfr%7B%5C_%7Did=info"", ""pages"": ""2"", ""end_page"": ""122"", ""primary_date"": ""2016-01-01 00:00:00"", ""primary_title"": ""Seagrass bed restoration by fishermen at Hinase in Japan"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743091,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:03:24.996872Z,4100,excluded,{Population},,Impact of product mix on optimal fishing quota,,"In the management of many of the world's fish resources, fisheries economic models are applied to help the authorities to find the most appropriate management method. Some of the management schemes are based on the allocation of an individual, annual fishing quota to every vessel participating in the fishery. Models of the optimal harvesting of a fishing fleet from a given fish stock, it has usually been assumed that the unit sales price of the fish caught is a given constant. We focus on the impact of product mix decisions, made by the operators in the fisheries, on the sales prices and on the optimal, individual fishing quota allocated to each vessel. It is shown that an optimal fisheries management scheme should not be determined without considering the market prices and the production attributes of the fish products.",1994,,"{""Arnason, I"",""Jensson, P""}",,book,,,,,"IFREMER CENT. PARIS, ISSY LES MOULINEAUX (FRANCE)",,"{""url"": ""http://pm6mt7vg3j.search.serialssolutions.com?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/Aquatic+Science+%2526+Fisheries+Abstracts+%252"", ""pages"": ""17"", ""end_page"": ""953"", ""primary_date"": ""1994-01-01 00:00:00"", ""primary_title"": ""Impact of product mix on optimal fishing quota"", ""primary_authors"": ""('Arnason, I', 'Jensson, P')""}"
3743095,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:04:11.595803Z,4100,excluded,{Population},,Integrated coastal zone management towards Indonesia global ocean observing system (INA-GOOS): Review and recommendation,,"Indonesia as an archipelagos country consisting of more than 17,508 islands has a challenging problem in terms of island management and the provisional ocean services to the coastal community. The population growth (especially in coastal areas) followed by declining natural resources caused by overfishing and overexploitation is one of the biggest concerns both for the central and the local governments in Indonesia. Integrated Coastal Zone Management (ICZM) is one of the attempted solutions to overcome these difficulties, however, it is known to be unsatisfactory even after several programs under ICZM have been developed and implemented. Therefore, further facilitation of ICZM programs is necessary in order to benefit to Indonesian governmental management of their islands, coastal areas and oceans. In doing so, ICZM will also make a significant contribution towards the implementation of the Indonesia Global Ocean Observing System (INA-GOOS). This paper aims to review ICZM activities in Indonesia to obtain a better understanding of, and the need for ICZM implementations in support of their policy, sustainability and decision-making process in the direction of INA-GOOS. It is expected that the ICZM implementations will have a high impact on INA-GOOS programs. Crown Copyright (C) 2010 Published by Elsevier Ltd. All rights reserved.",2010,,"{""Farhan, A R"",""Lim, S""}",,journal,53,8,10.1016/j.ocecoaman.2010.06.015,,,,"{""url"": ""to"", ""pages"": ""421"", ""end_page"": ""427"", ""primary_date"": ""2010-01-01 00:00:00"", ""primary_title"": ""Integrated coastal zone management towards Indonesia global ocean observing system (INA-GOOS): Review and recommendation"", ""primary_authors"": ""('Farhan, A R', 'Lim, S')""}"
3743092,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:05:25.295078Z,4100,excluded,{Population},,"Socio-economic values and traditional strategies of managing wetland resources in Lower Tana River, Kenya",,"Understanding local people's socio-economic values of wetlands and traditional mechanisms of managing natural resources forms the basis of conserving them. In order to sustainably manage wetland resources in Tana River National Primate Reserve (TRNPR) and its environs, a study was carried out to document values, threats and traditional strategies of managing natural resources. The target communities were the Pokomo and Wardei who inhabit the TRNPR. The study was carried out in different periods in the year 2000 and 2001 and entailed administration of questionnaires, interviews and focused group discussions. Thirty residents were interviewed from six villages in the west bank of Tana River. The study found that oxbow lakes and Tana River formed the main types of wetlands and provided multiple values such as farming, transportation, security and social-cultural values to the local people. These values formed an important premise for conservation. Farming and fishing were the main economic activities of the Pokomo people while Wardei combined livestock rearing with occasional shifting cultivation. The two communities used different traditional systems in managing resources that they needed for their livelihood. The study concludes that the local people can and indeed must play a central role in the conservation of threatened wildlife and habitats in the Lower Tana River.",2004,,"{""Gichuki, N N"",""Ndiritu, G G"",""Terer, T""}","{""Kenya resource management Tana River traditional v""}",journal,527,1,,,,,"{""url"": ""http://www.scopus.com/inward/record.url?eid=2-s2.0-5444266904&partnerID=40&md5=6e464e99461f68d9a0dee2220252f335"", ""notes"": ""('Cited By (since 1996):16', 'Export Date: 6 January 2014', 'Source: Scopus')"", ""pages"": ""3"", ""end_page"": ""14"", ""primary_date"": ""2004-01-01 00:00:00"", ""primary_title"": ""Socio-economic values and traditional strategies of managing wetland resources in Lower Tana River, Kenya"", ""place_published"": ""National Museums of Kenya, Wetland and Mar. Resources Programme, P.O. Box 40658, Nairobi, Kenya, Kenya Lab. of Gen. Bot. and Nat. Mgmt., Vrije Universiteit Brussel, Pleinlaan 2, B-1050 Brussels, B., Belgium"", ""primary_authors"": ""('Gichuki, N N', 'Ndiritu, G G', 'Terer, T')""}"
